6;synthetic_refinery;3080.00;12.25;1610.00;5.22;0
6;fuel_silo;3056.00;11.10;1566.00;1.60;0
6;radar_station;3060.00;11.07;1579.00;3.27;0
6;rocket_site;3033.00;11.00;1612.00;5.82;0
6;nuclear_reactor;3081.00;12.70;1585.00;3.66;0
3;arms_factory;3164.00;11.00;1706.00;4.93;0
3;arms_factory;3291.00;12.03;1766.00;0.21;0
3;arms_factory;3187.00;12.10;1629.00;2.87;0
3;arms_factory;3138.00;12.10;1652.00;5.54;0
3;arms_factory;3178.00;12.40;1632.00;3.38;0
3;arms_factory;3288.00;12.23;1770.00;4.94;0
3;industrial_complex;3157.00;10.93;1713.00;1.32;0
3;industrial_complex;3134.00;11.75;1659.00;5.44;0
3;industrial_complex;3187.00;12.30;1637.00;0.36;0
3;industrial_complex;3133.00;11.55;1662.00;3.39;0
3;industrial_complex;3157.00;10.98;1718.00;6.05;0
3;industrial_complex;3268.00;12.65;1776.00;2.43;0
3;air_base;3264.00;10.48;1639.00;3.99;0
3;supply_node;3288.00;11.75;1724.00;0.80;0
3;supply_node;3268.00;10.20;1660.00;3.73;0
3;supply_node;3259.00;11.50;1603.00;0.04;0
3;supply_node;3246.00;11.15;1679.00;2.97;0
3;supply_node;3241.00;11.70;1755.00;4.45;0
3;supply_node;3162.00;12.35;1679.00;2.21;0
3;supply_node;3191.00;11.20;1710.00;3.69;0
3;supply_node;3221.00;12.60;1733.00;0.34;0
3;supply_node;3265.00;12.40;1743.00;4.38;0
3;supply_node;3182.00;12.35;1637.00;5.86;0
3;supply_node;3163.00;10.57;1712.00;2.51;0
3;supply_node;3277.00;10.50;1629.00;5.10;0
3;supply_node;3186.00;13.30;1663.00;1.75;0
3;supply_node;3226.00;11.40;1658.00;4.69;0
3;supply_node;3231.00;11.30;1615.00;0.99;0
3;supply_node;3202.00;12.78;1685.00;3.92;0
3;supply_node;3301.00;10.60;1702.00;5.40;0
3;supply_node;3163.00;10.55;1757.00;3.16;0
3;supply_node;3191.00;12.00;1740.00;6.09;0
3;supply_node;3229.00;11.55;1701.00;1.29;0
3;supply_node;3301.00;10.50;1623.00;5.33;0
3;supply_node;3271.00;10.35;1693.00;0.53;0
3;supply_node;3255.00;11.60;1716.00;3.46;0
3;supply_node;3163.00;12.55;1651.00;1.22;0
3;supply_node;3250.00;11.10;1650.00;2.70;0
3;supply_node;3205.00;12.15;1650.00;5.64;0
3;supply_node;3251.00;11.28;1629.00;1.94;0
3;supply_node;3212.00;11.55;1625.00;4.87;0
3;supply_node;3277.00;11.70;1589.00;1.53;0
3;supply_node;3291.00;11.30;1808.00;4.11;0
3;supply_node;3283.00;12.38;1768.00;0.76;0
3;supply_node;3141.00;12.15;1652.00;2.24;0
3;supply_node;3118.00;11.57;1656.00;0.00;0
3;supply_node;3103.00;10.35;1675.00;2.93;0
3;supply_node;3082.00;10.03;1687.00;4.41;0
3;supply_node;3130.00;10.55;1692.00;1.06;0
3;supply_node;3104.00;10.03;1705.00;3.65;0
3;supply_node;3086.00;10.00;1715.00;0.30;0
3;supply_node;3140.00;11.00;1730.00;1.78;0
3;supply_node;3116.00;10.95;1747.00;5.82;0
3;supply_node;3092.00;10.40;1742.00;2.48;0
3;naval_base;3076.00;9.50;1691.00;-1.85;17297
3;naval_base;3086.00;9.50;1752.00;-1.57;17900
3;naval_base;3276.00;10.00;1657.00;-4.43;18432
3;naval_base;3079.00;9.50;1707.00;-1.29;18421
3;naval_base;3316.00;9.50;1690.00;0.51;18324
3;naval_base;3276.00;10.00;1686.00;0.79;16732
3;naval_base;3288.00;9.95;1639.00;-3.93;18439
3;naval_base;3298.00;9.98;1631.00;-2.72;18439
3;bunker;3288.00;10.95;1705.00;2.14;0
3;bunker;3198.00;12.20;1751.00;4.80;0
3;bunker;3146.00;12.05;1660.00;2.64;0
3;bunker;3247.00;11.95;1739.00;2.74;0
3;bunker;3178.00;12.40;1636.00;0.58;0
3;bunker;3085.00;10.10;1704.00;3.24;0
3;bunker;3194.00;12.23;1649.00;1.09;0
3;bunker;3096.00;10.20;1685.00;1.19;0
3;bunker;3126.00;10.35;1705.00;5.31;0
3;bunker;3147.00;11.10;1714.00;3.15;0
3;bunker;3211.00;12.00;1693.00;4.35;0
3;bunker;3249.00;10.85;1664.00;1.09;0
3;bunker;3287.00;11.85;1725.00;3.76;0
3;bunker;3265.00;10.93;1704.00;0.14;0
3;bunker;3181.00;11.82;1763.00;1.70;0
3;bunker;3205.00;12.50;1716.00;5.82;0
3;bunker;3136.00;11.05;1709.00;0.74;0
3;bunker;3158.00;12.10;1679.00;4.87;0
3;bunker;3235.00;11.10;1641.00;0.14;0
3;bunker;3282.00;11.90;1793.00;2.81;0
3;bunker;3217.00;12.60;1732.00;0.65;0
3;bunker;3110.00;10.93;1749.00;3.31;0
3;bunker;3259.00;11.23;1611.00;4.87;0
3;bunker;3282.00;12.30;1782.00;1.26;0
3;bunker;3286.00;10.00;1638.00;5.38;0
3;bunker;3182.00;13.10;1668.00;1.76;0
3;bunker;3255.00;11.03;1629.00;3.32;0
3;bunker;3295.00;10.95;1614.00;5.98;0
3;bunker;3259.00;12.03;1724.00;3.82;0
3;bunker;3257.00;10.75;1673.00;3.93;0
3;bunker;3217.00;11.78;1609.00;1.77;0
3;bunker;3243.00;11.62;1703.00;5.89;0
3;bunker;3129.00;11.53;1659.00;0.81;0
3;bunker;3095.00;10.50;1743.00;3.83;0
3;bunker;3240.00;11.62;1617.00;0.21;0
3;bunker;3230.00;12.07;1751.00;2.88;0
3;bunker;3083.00;10.10;1684.00;5.54;0
3;bunker;3104.00;10.10;1711.00;2.27;0
3;bunker;3274.00;10.10;1655.00;3.48;0
3;bunker;3275.00;11.50;1598.00;1.32;0
3;bunker;3173.00;13.00;1654.00;3.98;0
3;coastal_bunker;3076.00;9.50;1694.00;-1.85;0
3;coastal_bunker;3274.00;10.03;1665.00;-4.43;0
3;coastal_bunker;3086.00;9.73;1757.00;-2.79;0
3;coastal_bunker;3079.00;9.50;1721.00;-1.29;0
3;coastal_bunker;3294.00;9.73;1691.00;-0.64;0
3;coastal_bunker;3285.00;9.98;1647.00;-3.93;0
3;coastal_bunker;3301.00;9.98;1632.00;-3.24;0
3;coastal_bunker;3278.00;10.00;1687.00;0.79;0
3;dockyard;3079.00;9.50;1723.00;-1.29;0
3;anti_air_building;3275.00;10.10;1690.00;0.28;0
3;anti_air_building;3232.00;12.00;1752.00;1.48;0
3;anti_air_building;3242.00;12.03;1720.00;4.51;0
3;synthetic_refinery;3254.00;10.95;1672.00;2.34;0
3;fuel_silo;3252.00;11.05;1645.00;3.55;0
3;radar_station;3196.00;11.90;1705.00;6.05;0
3;rocket_site;3254.00;11.85;1724.00;2.95;0
3;nuclear_reactor;3247.00;11.95;1759.00;0.79;0
4;arms_factory;3167.00;11.30;1793.00;5.70;0
4;arms_factory;3233.00;15.25;1821.00;3.54;0
4;arms_factory;3259.00;15.50;1839.00;6.20;0
4;arms_factory;3127.00;10.10;1791.00;1.48;0
4;arms_factory;3342.00;12.20;1860.00;5.60;0
4;arms_factory;3165.00;11.55;1816.00;1.99;0
4;supply_node;3172.00;10.35;1836.00;3.05;0
4;supply_node;3200.00;13.45;1773.00;0.80;0
4;supply_node;3278.00;10.75;1850.00;2.28;0
4;supply_node;3242.00;14.95;1825.00;4.45;0
4;supply_node;3144.00;10.10;1817.00;1.11;0
4;supply_node;3163.00;11.30;1790.00;3.69;0
4;supply_node;3345.00;13.07;1853.00;0.35;0
4;supply_node;3256.00;13.90;1792.00;3.28;0
4;supply_node;3129.00;10.60;1781.00;5.86;0
4;supply_node;3311.00;10.15;1849.00;2.52;0
4;supply_node;3103.00;10.20;1776.00;1.75;0
4;supply_node;3193.00;11.80;1812.00;3.24;0
4;supply_node;3211.00;13.82;1841.00;3.93;0
4;supply_node;3223.00;13.95;1790.00;5.40;0
4;naval_base;3134.00;9.50;1829.00;-2.60;17792
4;naval_base;3099.00;10.00;1781.00;-3.25;17298
4;naval_base;3127.00;9.68;1801.00;-2.87;17624
4;bunker;3193.00;12.78;1776.00;4.28;0
4;bunker;3159.00;11.10;1788.00;1.01;0
4;bunker;3276.00;11.50;1801.00;2.22;0
4;bunker;3153.00;10.20;1826.00;2.73;0
4;bunker;3111.00;10.15;1784.00;4.29;0
4;bunker;3228.00;15.38;1818.00;4.79;0
4;bunker;3162.00;10.43;1828.00;1.17;0
4;bunker;3328.00;11.50;1849.00;2.73;0
4;bunker;3362.00;14.07;1855.00;5.40;0
4;bunker;3279.00;11.00;1847.00;3.24;0
4;bunker;3223.00;15.45;1805.00;5.90;0
4;bunker;3130.00;10.62;1773.00;5.30;0
4;bunker;3196.00;12.15;1801.00;0.23;0
4;bunker;3208.00;13.85;1834.00;3.24;0
4;coastal_bunker;3103.00;9.68;1785.00;-3.25;0
4;coastal_bunker;3135.00;9.68;1837.00;-2.60;0
4;coastal_bunker;3116.00;9.95;1793.00;-2.52;0
4;dockyard;3125.00;9.98;1798.00;-2.87;0
4;anti_air_building;3223.00;12.90;1772.00;0.13;0
4;anti_air_building;3188.00;11.90;1802.00;2.80;0
4;anti_air_building;3242.00;13.95;1813.00;5.47;0
4;synthetic_refinery;3280.00;11.95;1824.00;3.30;0
4;fuel_silo;3146.00;10.62;1781.00;3.41;0
4;radar_station;3229.00;15.15;1824.00;5.67;0
4;nuclear_reactor;3192.00;11.05;1833.00;5.47;0
5;arms_factory;3312.00;11.30;1776.00;3.81;0
5;arms_factory;3411.00;12.45;1743.00;0.19;0
5;arms_factory;3371.00;11.30;1822.00;2.87;0
5;arms_factory;3363.00;11.50;1746.00;5.88;0
5;arms_factory;3297.00;11.90;1745.00;0.80;0
5;arms_factory;3403.00;11.20;1677.00;4.93;0
5;industrial_complex;3335.00;10.60;1642.00;1.31;0
5;industrial_complex;3310.00;11.35;1806.00;2.87;0
5;industrial_complex;3380.00;11.28;1818.00;0.71;0
5;industrial_complex;3345.00;11.50;1723.00;3.37;0
5;industrial_complex;3311.00;11.10;1737.00;6.04;0
5;industrial_complex;3391.00;11.40;1773.00;1.31;0
5;air_base;3377.00;10.80;1673.00;5.43;0
5;supply_node;3324.00;11.45;1815.00;2.15;0
5;supply_node;3366.00;11.53;1831.00;5.08;0
5;supply_node;3336.00;11.03;1774.00;1.38;0
5;supply_node;3386.00;11.60;1794.00;4.32;0
5;supply_node;3403.00;11.45;1729.00;0.97;0
5;supply_node;3388.00;12.23;1756.00;3.56;0
5;supply_node;3340.00;11.30;1745.00;0.21;0
5;supply_node;3311.00;11.90;1754.00;1.69;0
5;supply_node;3351.00;11.18;1803.00;4.62;0
5;supply_node;3309.00;12.23;1790.00;2.38;0
5;supply_node;3364.00;10.80;1776.00;3.86;0
5;supply_node;3370.00;11.50;1731.00;0.52;0
5;supply_node;3398.00;10.50;1700.00;3.10;0
5;supply_node;3359.00;10.70;1674.00;6.03;0
5;supply_node;3344.00;10.50;1650.00;2.69;0
5;supply_node;3321.00;10.40;1638.00;5.27;0
5;supply_node;3318.00;11.20;1722.00;1.92;0
5;supply_node;3346.00;11.40;1720.00;3.40;0
5;supply_node;3366.00;10.57;1700.00;1.16;0
5;supply_node;3334.00;10.40;1694.00;2.64;0
5;supply_node;3388.00;10.50;1671.00;5.57;0
5;supply_node;3367.00;10.43;1652.00;3.33;0
5;supply_node;3328.00;10.45;1667.00;4.81;0
5;naval_base;3320.00;10.00;1650.00;-2.13;18437
5;naval_base;3318.00;9.75;1689.00;-1.21;18324
5;naval_base;3319.00;9.50;1658.00;-1.57;18431
5;bunker;3362.00;10.68;1784.00;1.55;0
5;bunker;3402.00;12.65;1742.00;5.67;0
5;bunker;3387.00;11.40;1815.00;2.40;0
5;bunker;3302.00;12.05;1785.00;3.61;0
5;bunker;3336.00;11.20;1722.00;1.45;0
5;bunker;3332.00;11.35;1740.00;4.12;0
5;bunker;3382.00;11.05;1705.00;5.67;0
5;bunker;3351.00;10.90;1681.00;2.05;0
5;bunker;3400.00;11.68;1768.00;6.18;0
5;bunker;3370.00;10.60;1707.00;2.56;0
5;bunker;3348.00;10.57;1661.00;4.12;0
5;bunker;3358.00;10.60;1814.00;0.50;0
5;bunker;3320.00;11.18;1722.00;4.62;0
5;bunker;3314.00;11.53;1741.00;6.18;0
5;bunker;3367.00;11.00;1799.00;2.56;0
5;bunker;3331.00;10.60;1707.00;0.40;0
5;bunker;3370.00;10.15;1650.00;1.61;0
5;bunker;3399.00;11.20;1674.00;4.63;0
5;bunker;3325.00;11.20;1776.00;1.01;0
5;bunker;3328.00;11.45;1804.00;3.68;0
5;bunker;3366.00;11.25;1717.00;0.06;0
5;bunker;3333.00;10.50;1666.00;3.07;0
5;bunker;3327.00;10.30;1640.00;4.29;0
5;coastal_bunker;3321.00;9.50;1680.00;-1.57;0
5;coastal_bunker;3310.00;9.68;1640.00;-2.13;0
5;coastal_bunker;3319.00;9.50;1687.00;-1.21;0
5;dockyard;3320.00;9.50;1684.00;-2.68;0
5;anti_air_building;3366.00;12.18;1838.00;0.57;0
5;anti_air_building;3413.00;10.68;1701.00;3.59;0
5;anti_air_building;3322.00;11.00;1767.00;4.79;0
5;synthetic_refinery;3323.00;10.20;1665.00;2.63;0
5;fuel_silo;3328.00;10.90;1631.00;5.30;0
5;radar_station;3362.00;11.30;1740.00;2.83;0
5;rocket_site;3361.00;11.95;1834.00;3.24;0
5;nuclear_reactor;3358.00;10.93;1700.00;1.08;0
1;arms_factory;3274.00;9.90;2012.00;6.25;0
1;arms_factory;3320.00;11.05;1889.00;4.10;0
1;arms_factory;3376.00;10.80;2032.00;2.04;0
1;industrial_complex;3345.00;11.65;2022.00;4.71;0
1;industrial_complex;3223.00;10.40;1960.00;2.54;0
1;industrial_complex;3497.00;13.05;2018.00;5.21;0
1;supply_node;3374.00;10.00;1986.00;5.48;0
1;supply_node;3260.00;11.30;1961.00;2.13;0
1;supply_node;3395.00;11.73;2019.00;5.07;0
1;supply_node;3283.00;11.68;1898.00;1.37;0
1;supply_node;3435.00;11.90;1956.00;4.30;0
1;supply_node;3307.00;11.00;1998.00;5.78;0
1;supply_node;3406.00;15.32;1896.00;3.54;0
1;supply_node;3463.00;13.28;2002.00;0.19;0
1;supply_node;3473.00;13.00;1938.00;1.67;0
1;supply_node;3275.00;10.15;2030.00;5.71;0
1;supply_node;3231.00;10.53;1963.00;0.91;0
1;supply_node;3253.00;12.03;1927.00;3.85;0
1;supply_node;3368.00;13.50;1911.00;1.60;0
1;supply_node;3315.00;12.65;1915.00;3.09;0
1;supply_node;3289.00;12.62;1936.00;6.02;0
1;supply_node;3382.00;11.82;1870.00;2.32;0
1;supply_node;3424.00;11.25;1989.00;5.25;0
1;supply_node;3332.00;11.12;1967.00;1.91;0
1;supply_node;3318.00;11.62;2033.00;4.49;0
1;supply_node;3429.00;12.07;2030.00;1.14;0
1;supply_node;3346.00;11.15;2009.00;2.62;0
1;supply_node;3466.00;14.00;2031.00;0.38;0
1;supply_node;3373.00;13.70;1944.00;3.32;0
1;supply_node;3258.00;10.00;1999.00;4.79;0
1;supply_node;3321.00;11.00;1882.00;2.55;0
1;supply_node;3591.00;10.20;2038.00;4.03;0
1;supply_node;3510.00;12.50;2034.00;0.68;0
1;supply_node;3353.00;11.15;1883.00;4.72;0
1;supply_node;3366.00;11.10;2037.00;6.20;0
1;supply_node;3422.00;16.18;1920.00;2.86;0
1;supply_node;3293.00;11.60;1968.00;5.44;0
1;supply_node;3400.00;13.32;1956.00;2.09;0
1;supply_node;3212.00;10.50;1937.00;3.58;0
1;supply_node;3339.00;12.62;1935.00;1.33;0
1;supply_node;3451.00;15.68;1922.00;4.27;0
1;supply_node;3223.00;11.15;1911.00;5.74;0
1;supply_node;3195.00;10.55;1902.00;3.51;0
1;supply_node;3251.00;12.62;1892.00;4.98;0
1;naval_base;3235.00;9.50;1992.00;-1.30;16708
1;naval_base;3178.00;10.00;1895.00;-1.72;18386
1;naval_base;3248.00;9.50;2031.00;-1.76;18360
1;naval_base;3228.00;9.70;1977.00;-2.71;16708
1;naval_base;3204.00;10.07;1936.00;-2.63;17976
1;bunker;3445.00;15.38;1912.00;2.24;0
1;bunker;3445.00;12.62;2037.00;3.45;0
1;bunker;3306.00;12.35;1931.00;0.18;0
1;bunker;3473.00;13.70;2040.00;4.31;0
1;bunker;3285.00;12.00;1907.00;5.52;0
1;bunker;3308.00;10.45;1877.00;3.36;0
1;bunker;3373.00;11.65;1965.00;4.91;0
1;bunker;3473.00;13.75;2011.00;2.75;0
1;bunker;3351.00;10.65;1990.00;3.96;0
1;bunker;3393.00;11.20;2008.00;1.80;0
1;bunker;3396.00;12.38;1876.00;3.36;0
1;bunker;3197.00;10.50;1907.00;6.03;0
1;bunker;3511.00;12.50;2031.00;2.41;0
1;bunker;3432.00;12.88;1895.00;0.25;0
1;bunker;3247.00;11.78;1926.00;1.80;0
1;bunker;3315.00;11.35;2031.00;4.47;0
1;bunker;3428.00;12.62;1948.00;2.31;0
1;bunker;3419.00;13.53;1943.00;2.41;0
1;bunker;3385.00;13.43;1951.00;0.25;0
1;bunker;3243.00;10.50;1977.00;2.92;0
1;bunker;3286.00;9.90;2018.00;5.58;0
1;bunker;3403.00;13.15;1960.00;0.86;0
1;bunker;3219.00;11.00;1915.00;4.98;0
1;bunker;3368.00;11.20;1880.00;1.36;0
1;bunker;3639.00;10.10;2027.00;4.03;0
1;bunker;3306.00;10.50;2010.00;0.76;0
1;bunker;3333.00;11.20;1960.00;3.42;0
1;bunker;3265.00;11.18;1970.00;6.09;0
1;bunker;3288.00;11.50;1970.00;2.48;0
1;bunker;3258.00;10.00;1997.00;5.49;0
1;bunker;3429.00;11.20;2006.00;0.41;0
1;bunker;3367.00;15.05;1924.00;4.54;0
1;bunker;3256.00;13.40;1880.00;0.92;0
1;bunker;3471.00;12.80;1944.00;2.48;0
1;bunker;3385.00;11.30;2042.00;5.15;0
1;bunker;3276.00;12.12;1950.00;2.98;0
1;bunker;3330.00;12.10;1940.00;3.09;0
1;bunker;3202.00;10.35;1922.00;0.92;0
1;coastal_bunker;3204.00;10.07;1936.00;-2.63;0
1;coastal_bunker;3231.00;9.73;1982.00;-2.71;0
1;coastal_bunker;3248.00;9.50;2047.00;-2.08;0
1;coastal_bunker;3182.00;9.50;1903.00;-1.72;0
1;coastal_bunker;3247.00;9.50;2026.00;-2.60;0
1;dockyard;3197.00;9.50;1923.00;-3.02;0
1;anti_air_building;3494.00;13.10;2032.00;1.44;0
1;anti_air_building;3291.00;11.80;1916.00;4.10;0
1;anti_air_building;3349.00;10.57;2002.00;0.48;0
1;synthetic_refinery;3259.00;10.05;2038.00;3.15;0
1;fuel_silo;3259.00;9.90;2002.00;6.16;0
1;radar_station;3411.00;13.40;1950.00;3.49;0
1;rocket_site;3417.00;16.40;1915.00;5.22;0
1;nuclear_reactor;3321.00;12.00;1941.00;1.95;0
2;arms_factory;3582.00;11.75;1572.00;3.78;0
2;arms_factory;3518.00;11.25;1681.00;0.16;0
2;arms_factory;3499.00;11.32;1675.00;2.83;0
2;arms_factory;3452.00;12.62;1889.00;5.84;0
2;arms_factory;3682.00;14.68;1767.00;0.77;0
2;arms_factory;3515.00;11.75;1730.00;4.89;0
2;industrial_complex;3774.00;12.18;1520.00;2.73;0
2;industrial_complex;3638.00;11.60;1653.00;2.83;0
2;industrial_complex;3760.00;14.38;1655.00;0.67;0
2;industrial_complex;3472.00;13.73;1618.00;3.34;0
2;industrial_complex;3507.00;12.65;1575.00;1.17;0
2;industrial_complex;3732.00;15.12;1664.00;1.28;0
2;air_base;3500.00;11.55;1947.00;5.40;0
2;supply_node;3750.00;14.32;1648.00;3.48;0
2;supply_node;3729.00;14.62;1635.00;0.14;0
2;supply_node;3653.00;14.50;1774.00;1.61;0
2;supply_node;3775.00;14.50;1595.00;5.65;0
2;supply_node;3691.00;16.35;1762.00;0.85;0
2;supply_node;3667.00;17.62;1734.00;3.79;0
2;supply_node;3755.00;12.80;1543.00;1.55;0
2;supply_node;3706.00;17.58;1734.00;3.02;0
2;supply_node;3714.00;12.15;1584.00;5.96;0
2;supply_node;3751.00;14.40;1691.00;2.26;0
2;supply_node;3704.00;14.80;1648.00;5.20;0
2;supply_node;3677.00;10.65;1795.00;1.85;0
2;supply_node;3798.00;15.15;1596.00;4.44;0
2;supply_node;3828.00;11.00;1533.00;1.09;0
2;supply_node;3686.00;12.15;1597.00;2.56;0
2;supply_node;3775.00;15.03;1641.00;0.32;0
2;supply_node;3704.00;12.38;1546.00;1.80;0
2;supply_node;3708.00;15.15;1618.00;4.74;0
2;supply_node;3748.00;11.50;1516.00;2.49;0
2;supply_node;3718.00;14.48;1700.00;3.97;0
2;supply_node;3735.00;14.60;1567.00;0.63;0
2;supply_node;3805.00;12.68;1558.00;3.21;0
2;supply_node;3820.00;11.30;1503.00;6.14;0
2;supply_node;3779.00;12.45;1522.00;2.80;0
2;supply_node;3683.00;12.25;1625.00;5.38;0
2;supply_node;3724.00;11.45;1523.00;2.04;0
2;supply_node;3736.00;11.53;1609.00;3.51;0
2;supply_node;3694.00;14.30;1675.00;1.28;0
2;supply_node;3708.00;11.70;1791.00;4.21;0
2;supply_node;3666.00;14.00;1700.00;5.69;0
2;supply_node;3741.00;12.90;1722.00;3.44;0
2;supply_node;3730.00;15.23;1667.00;4.93;0
2;supply_node;3793.00;13.15;1538.00;1.58;0
2;supply_node;3691.00;13.10;1565.00;4.51;0
2;supply_node;3784.00;14.12;1572.00;0.81;0
2;supply_node;3770.00;16.18;1667.00;3.75;0
2;supply_node;3691.00;14.50;1708.00;5.23;0
2;supply_node;3677.00;12.20;1654.00;2.98;0
2;supply_node;3761.00;13.82;1621.00;5.93;0
2;supply_node;3749.00;12.82;1591.00;1.12;0
2;supply_node;3759.00;12.45;1570.00;5.16;0
2;supply_node;3777.00;13.65;1550.00;0.35;0
2;supply_node;3726.00;12.73;1549.00;3.29;0
2;supply_node;3698.00;12.07;1522.00;1.05;0
2;supply_node;3809.00;11.25;1524.00;2.53;0
2;supply_node;3797.00;10.90;1508.00;5.46;0
2;supply_node;3768.00;10.98;1507.00;1.77;0
2;supply_node;3670.00;13.93;1575.00;4.70;0
2;supply_node;3590.00;12.82;1658.00;3.93;0
2;supply_node;3638.00;14.45;1579.00;0.59;0
2;supply_node;3440.00;10.30;1754.00;2.07;0
2;supply_node;3523.00;16.27;1622.00;6.11;0
2;supply_node;3583.00;9.98;1711.00;1.30;0
2;supply_node;3506.00;11.07;1705.00;4.24;0
2;supply_node;3564.00;11.15;1735.00;2.00;0
2;supply_node;3647.00;12.60;1554.00;3.47;0
2;supply_node;3475.00;11.73;1715.00;0.13;0
2;supply_node;3642.00;12.60;1711.00;2.71;0
2;supply_node;3467.00;12.55;1634.00;5.65;0
2;supply_node;3567.00;16.35;1596.00;2.30;0
2;supply_node;3657.00;14.18;1669.00;4.89;0
2;supply_node;3530.00;12.30;1733.00;1.54;0
2;supply_node;3612.00;12.85;1572.00;3.02;0
2;supply_node;3548.00;14.00;1631.00;0.77;0
2;supply_node;3444.00;13.10;1662.00;3.71;0
2;supply_node;3540.00;12.20;1690.00;5.19;0
2;supply_node;3496.00;16.70;1608.00;2.95;0
2;supply_node;3639.00;10.45;1610.00;4.42;0
2;supply_node;3484.00;12.00;1754.00;1.08;0
2;supply_node;3633.00;10.23;1633.00;5.12;0
